transactionType,transactionAmount,Order Invoice Date,orderId,invoiceNumbr,Hsn Code,Marketplace Trasaction Type,cgst,sgst,igst,taxRate
Payment Collection Fee,-20,27-DEC-2025,68759423178,S0D3E8/25/2267,71171100,COD Vendor Invoice,0,0,-9.69,0.18
Courier Fee,-60,29-DEC-2025,68760845881,S0D3E8/25/2275,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Marketing Fee,25.34,29-DEC-2025,68760845881,S0D3E8/25/2275,71171100,NCOD Vendor Invoice,0,0,-9.84,0.18
Payment Collection Fee,-20,29-DEC-2025,68760845881,S0D3E8/25/2275,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Courier Fee,-60,29-DEC-2025,68802202746,S0D3E8/25/2288,71131110,COD Vendor Invoice,0,0,-5.26,0.18
Marketing Fee,50.76,29-DEC-2025,68802202746,S0D3E8/25/2288,71131110,NCOD Vendor Invoice,0,0,-5.26,0.18
Payment Collection Fee,-20,29-DEC-2025,68802202746,S0D3E8/25/2288,71131110,COD Vendor Invoice,0,0,-5.26,0.18
Courier Fee,60,03-DEC-2025,68268733037,S0D3E8/25/1986,70181010,COD Vendor Invoice,0,0,10.14,0.18
Marketing Fee,-23.64,03-DEC-2025,68268733037,S0D3E8/25/1986,70181010,NCOD Vendor Invoice,0,0,10.14,0.18
Payment Collection Fee,20,03-DEC-2025,68268733037,S0D3E8/25/1986,70181010,COD Vendor Invoice,0,0,10.14,0.18
Courier Fee,60,08-DEC-2025,68387212117,S0D3E8/25/2049,71179010,COD Vendor Invoice,0,0,10.91,0.18
Marketing Fee,-19.41,08-DEC-2025,68387212117,S0D3E8/25/2049,71179010,NCOD Vendor Invoice,0,0,10.91,0.18
Payment Collection Fee,20,08-DEC-2025,68387212117,S0D3E8/25/2049,71179010,COD Vendor Invoice,0,0,10.91,0.18
Courier Fee,60,24-NOV-2025,68102838358,S0D3E8/25/1895,71171100,COD Vendor Invoice,0,0,7.86,0.18
Marketing Fee,-36.36,24-NOV-2025,68102838358,S0D3E8/25/1895,71171100,NCOD Vendor Invoice,0,0,7.86,0.18
Payment Collection Fee,20,24-NOV-2025,68102838358,S0D3E8/25/1895,71171100,COD Vendor Invoice,0,0,7.86,0.18
Courier Fee,60,10-DEC-2025,68425537058,S0D3E8/25/2079,71171100,COD Vendor Invoice,0,0,10.75,0.18
Marketing Fee,-20.25,10-DEC-2025,68425537058,S0D3E8/25/2079,71171100,NCOD Vendor Invoice,0,0,10.75,0.18
Payment Collection Fee,20,10-DEC-2025,68425537058,S0D3E8/25/2079,71171100,COD Vendor Invoice,0,0,10.75,0.18
Courier Fee,-60,29-DEC-2025,68777301988,S0D3E8/25/2279,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Marketing Fee,54.15,29-DEC-2025,68777301988,S0D3E8/25/2279,71171100,NCOD Vendor Invoice,0,0,-4.65,0.18
Payment Collection Fee,-20,29-DEC-2025,68777301988,S0D3E8/25/2279,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Courier Fee,-60,29-DEC-2025,68795592294,S0D3E8/25/2281,71131110,COD Vendor Invoice,0,0,-11.06,0.18
Marketing Fee,18.56,29-DEC-2025,68795592294,S0D3E8/25/2281,71131110,NCOD Vendor Invoice,0,0,-11.06,0.18
Payment Collection Fee,-20,29-DEC-2025,68795592294,S0D3E8/25/2281,71131110,COD Vendor Invoice,0,0,-11.06,0.18
Courier Fee,-60,29-DEC-2025,68750175575,S0D3E8/25/2271,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Marketing Fee,54.15,29-DEC-2025,68750175575,S0D3E8/25/2271,71171100,NCOD Vendor Invoice,0,0,-4.65,0.18
Payment Collection Fee,-20,29-DEC-2025,68750175575,S0D3E8/25/2271,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Courier Fee,-60,29-DEC-2025,68762471892,S0D3E8/25/2277,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Marketing Fee,25.34,29-DEC-2025,68762471892,S0D3E8/25/2277,71171100,NCOD Vendor Invoice,0,0,-9.84,0.18
Payment Collection Fee,-20,29-DEC-2025,68762471892,S0D3E8/25/2277,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Courier Fee,-60,29-DEC-2025,68763028332,S0D3E8/25/2278,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Marketing Fee,54.15,29-DEC-2025,68763028332,S0D3E8/25/2278,71171100,NCOD Vendor Invoice,0,0,-4.65,0.18
Payment Collection Fee,-20,29-DEC-2025,68763028332,S0D3E8/25/2278,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Courier Fee,-60,30-DEC-2025,68797512081,S0D3E8/25/2300,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Marketing Fee,54.15,30-DEC-2025,68797512081,S0D3E8/25/2300,71171100,NCOD Vendor Invoice,0,0,-4.65,0.18
Payment Collection Fee,-20,30-DEC-2025,68797512081,S0D3E8/25/2300,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Courier Fee,-60,29-DEC-2025,68798366603,S0D3E8/25/2284,71131110,COD Vendor Invoice,0,0,-4.35,0.18
Marketing Fee,55.85,29-DEC-2025,68798366603,S0D3E8/25/2284,71131110,NCOD Vendor Invoice,0,0,-4.35,0.18
Payment Collection Fee,-20,29-DEC-2025,68798366603,S0D3E8/25/2284,71131110,COD Vendor Invoice,0,0,-4.35,0.18
Courier Fee,-60,29-DEC-2025,68761644175,S0D3E8/25/2276,70181010,COD Vendor Invoice,0,0,-6.48,0.18
Marketing Fee,43.98,29-DEC-2025,68761644175,S0D3E8/25/2276,70181010,NCOD Vendor Invoice,0,0,-6.48,0.18
Payment Collection Fee,-20,29-DEC-2025,68761644175,S0D3E8/25/2276,70181010,COD Vendor Invoice,0,0,-6.48,0.18
Courier Fee,-60,30-DEC-2025,68798235230,S0D3E8/25/2301,70181090,COD Vendor Invoice,0,0,-6.48,0.18
Marketing Fee,43.98,30-DEC-2025,68798235230,S0D3E8/25/2301,70181090,NCOD Vendor Invoice,0,0,-6.48,0.18
Payment Collection Fee,-20,30-DEC-2025,68798235230,S0D3E8/25/2301,70181090,COD Vendor Invoice,0,0,-6.48,0.18
Courier Fee,-60,29-DEC-2025,68748206595,S0D3E8/25/2270,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Marketing Fee,25.34,29-DEC-2025,68748206595,S0D3E8/25/2270,71171100,NCOD Vendor Invoice,0,0,-9.84,0.18
Payment Collection Fee,-20,29-DEC-2025,68748206595,S0D3E8/25/2270,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Courier Fee,-60,30-DEC-2025,68769288806,S0D3E8/25/2290,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,30-DEC-2025,68769288806,S0D3E8/25/2290,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,30-DEC-2025,68769288806,S0D3E8/25/2290,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,-60,29-DEC-2025,68757895830,S0D3E8/25/2274,71131110,COD Vendor Invoice,0,0,-6.48,0.18
Marketing Fee,43.98,29-DEC-2025,68757895830,S0D3E8/25/2274,71131110,NCOD Vendor Invoice,0,0,-6.48,0.18
Payment Collection Fee,-20,29-DEC-2025,68757895830,S0D3E8/25/2274,71131110,COD Vendor Invoice,0,0,-6.48,0.18
Courier Fee,-60,29-DEC-2025,68754443789,S0D3E8/25/2273,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Marketing Fee,25.34,29-DEC-2025,68754443789,S0D3E8/25/2273,71171100,NCOD Vendor Invoice,0,0,-9.84,0.18
Payment Collection Fee,-20,29-DEC-2025,68754443789,S0D3E8/25/2273,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Courier Fee,-60,30-DEC-2025,68791342268,S0D3E8/25/2298,71171100,COD Vendor Invoice,0,0,-6.18,0.18
Marketing Fee,45.68,30-DEC-2025,68791342268,S0D3E8/25/2298,71171100,NCOD Vendor Invoice,0,0,-6.18,0.18
Payment Collection Fee,-20,30-DEC-2025,68791342268,S0D3E8/25/2298,71171100,COD Vendor Invoice,0,0,-6.18,0.18
Courier Fee,-60,30-DEC-2025,68773253876,S0D3E8/25/2292,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Marketing Fee,54.15,30-DEC-2025,68773253876,S0D3E8/25/2292,71171100,NCOD Vendor Invoice,0,0,-4.65,0.18
Payment Collection Fee,-20,30-DEC-2025,68773253876,S0D3E8/25/2292,71171100,COD Vendor Invoice,0,0,-4.65,0.18
Courier Fee,-60,29-DEC-2025,68766068252,S0D3E8/25/2269,71131110,COD Vendor Invoice,0,0,-10.45,0.18
Marketing Fee,21.95,29-DEC-2025,68766068252,S0D3E8/25/2269,71131110,NCOD Vendor Invoice,0,0,-10.45,0.18
Payment Collection Fee,-20,29-DEC-2025,68766068252,S0D3E8/25/2269,71131110,COD Vendor Invoice,0,0,-10.45,0.18
Courier Fee,-60,30-DEC-2025,68785740197,S0D3E8/25/2294,70181010,COD Vendor Invoice,0,0,-10.91,0.18
Marketing Fee,19.41,30-DEC-2025,68785740197,S0D3E8/25/2294,70181010,NCOD Vendor Invoice,0,0,-10.91,0.18
Payment Collection Fee,-20,30-DEC-2025,68785740197,S0D3E8/25/2294,70181010,COD Vendor Invoice,0,0,-10.91,0.18
Courier Fee,-60,30-DEC-2025,68804703163,S0D3E8/25/2305,71131110,COD Vendor Invoice,0,0,-11.21,0.18
Marketing Fee,17.71,30-DEC-2025,68804703163,S0D3E8/25/2305,71131110,NCOD Vendor Invoice,0,0,-11.21,0.18
Payment Collection Fee,-20,30-DEC-2025,68804703163,S0D3E8/25/2305,71131110,COD Vendor Invoice,0,0,-11.21,0.18
Courier Fee,-60,29-DEC-2025,68752873224,S0D3E8/25/2272,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Marketing Fee,25.34,29-DEC-2025,68752873224,S0D3E8/25/2272,71171100,NCOD Vendor Invoice,0,0,-9.84,0.18
Payment Collection Fee,-20,29-DEC-2025,68752873224,S0D3E8/25/2272,71171100,COD Vendor Invoice,0,0,-9.84,0.18
Courier Fee,-60,30-DEC-2025,68786256378,S0D3E8/25/2296,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,30-DEC-2025,68786256378,S0D3E8/25/2296,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,30-DEC-2025,68786256378,S0D3E8/25/2296,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,-60,29-DEC-2025,68803237254,S0D3E8/25/2289,71131110,COD Vendor Invoice,0,0,-10.3,0.18
Marketing Fee,22.8,29-DEC-2025,68803237254,S0D3E8/25/2289,71131110,NCOD Vendor Invoice,0,0,-10.3,0.18
Payment Collection Fee,-20,29-DEC-2025,68803237254,S0D3E8/25/2289,71131110,COD Vendor Invoice,0,0,-10.3,0.18
Courier Fee,-60,30-DEC-2025,68811349657,S0D3E8/25/2306,71131110,COD Vendor Invoice,0,0,-11.21,0.18
Marketing Fee,17.71,30-DEC-2025,68811349657,S0D3E8/25/2306,71131110,NCOD Vendor Invoice,0,0,-11.21,0.18
Payment Collection Fee,-20,30-DEC-2025,68811349657,S0D3E8/25/2306,71131110,COD Vendor Invoice,0,0,-11.21,0.18
Courier Fee,-60,30-DEC-2025,68800586377,S0D3E8/25/2304,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,30-DEC-2025,68800586377,S0D3E8/25/2304,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,30-DEC-2025,68800586377,S0D3E8/25/2304,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,-60,30-DEC-2025,68785967829,S0D3E8/25/2295,71131110,COD Vendor Invoice,0,0,-10.91,0.18
Marketing Fee,19.41,30-DEC-2025,68785967829,S0D3E8/25/2295,71131110,NCOD Vendor Invoice,0,0,-10.91,0.18
Payment Collection Fee,-20,30-DEC-2025,68785967829,S0D3E8/25/2295,71131110,COD Vendor Invoice,0,0,-10.91,0.18
Courier Fee,-60,29-DEC-2025,68795730783,S0D3E8/25/2282,71131110,COD Vendor Invoice,0,0,-5.26,0.18
Marketing Fee,50.76,29-DEC-2025,68795730783,S0D3E8/25/2282,71131110,NCOD Vendor Invoice,0,0,-5.26,0.18
Payment Collection Fee,-20,29-DEC-2025,68795730783,S0D3E8/25/2282,71131110,COD Vendor Invoice,0,0,-5.26,0.18
Courier Fee,-60,29-DEC-2025,68797868981,S0D3E8/25/2283,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,29-DEC-2025,68797868981,S0D3E8/25/2283,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,29-DEC-2025,68797868981,S0D3E8/25/2283,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,-60,29-DEC-2025,68800472208,S0D3E8/25/2286,71171100,COD Vendor Invoice,0,0,-6.18,0.18
Marketing Fee,45.68,29-DEC-2025,68800472208,S0D3E8/25/2286,71171100,NCOD Vendor Invoice,0,0,-6.18,0.18
Payment Collection Fee,-20,29-DEC-2025,68800472208,S0D3E8/25/2286,71171100,COD Vendor Invoice,0,0,-6.18,0.18
Courier Fee,-60,30-DEC-2025,68799014435,S0D3E8/25/2302,70181010,COD Vendor Invoice,0,0,-11.06,0.18
Marketing Fee,18.56,30-DEC-2025,68799014435,S0D3E8/25/2302,70181010,NCOD Vendor Invoice,0,0,-11.06,0.18
Payment Collection Fee,-20,30-DEC-2025,68799014435,S0D3E8/25/2302,70181010,COD Vendor Invoice,0,0,-11.06,0.18
Courier Fee,-60,30-DEC-2025,68815602537,S0D3E8/25/2307,71131110,COD Vendor Invoice,0,0,-4.19,0.18
Marketing Fee,56.69,30-DEC-2025,68815602537,S0D3E8/25/2307,71131110,NCOD Vendor Invoice,0,0,-4.19,0.18
Payment Collection Fee,-20,30-DEC-2025,68815602537,S0D3E8/25/2307,71131110,COD Vendor Invoice,0,0,-4.19,0.18
Courier Fee,-60,29-DEC-2025,68801711799,S0D3E8/25/2287,71131110,COD Vendor Invoice,0,0,-5.72,0.18
Marketing Fee,48.22,29-DEC-2025,68801711799,S0D3E8/25/2287,71131110,NCOD Vendor Invoice,0,0,-5.72,0.18
Payment Collection Fee,-20,29-DEC-2025,68801711799,S0D3E8/25/2287,71131110,COD Vendor Invoice,0,0,-5.72,0.18
Courier Fee,-60,30-DEC-2025,68777624072,S0D3E8/25/2293,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,30-DEC-2025,68777624072,S0D3E8/25/2293,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,30-DEC-2025,68777624072,S0D3E8/25/2293,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,-60,30-DEC-2025,68790320705,S0D3E8/25/2297,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,30-DEC-2025,68790320705,S0D3E8/25/2297,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,30-DEC-2025,68790320705,S0D3E8/25/2297,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,-60,29-DEC-2025,68800197772,S0D3E8/25/2285,71131110,COD Vendor Invoice,0,0,-9.53,0.18
Marketing Fee,27.03,29-DEC-2025,68800197772,S0D3E8/25/2285,71131110,NCOD Vendor Invoice,0,0,-9.53,0.18
Payment Collection Fee,-20,29-DEC-2025,68800197772,S0D3E8/25/2285,71131110,COD Vendor Invoice,0,0,-9.53,0.18
Courier Fee,-60,30-DEC-2025,68800564108,S0D3E8/25/2303,71171100,COD Vendor Invoice,0,0,-9.23,0.18
Marketing Fee,28.73,30-DEC-2025,68800564108,S0D3E8/25/2303,71171100,NCOD Vendor Invoice,0,0,-9.23,0.18
Payment Collection Fee,-20,30-DEC-2025,68800564108,S0D3E8/25/2303,71171100,COD Vendor Invoice,0,0,-9.23,0.18
Courier Fee,-60,30-DEC-2025,68771101337,S0D3E8/25/2291,71171100,COD Vendor Invoice,0,0,-6.18,0.18
Marketing Fee,45.68,30-DEC-2025,68771101337,S0D3E8/25/2291,71171100,NCOD Vendor Invoice,0,0,-6.18,0.18
Payment Collection Fee,-20,30-DEC-2025,68771101337,S0D3E8/25/2291,71171100,COD Vendor Invoice,0,0,-6.18,0.18
Courier Fee,-60,30-DEC-2025,68792551250,S0D3E8/25/2299,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,30-DEC-2025,68792551250,S0D3E8/25/2299,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,30-DEC-2025,68792551250,S0D3E8/25/2299,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,60,03-DEC-2025,68268754423,S0D3E8/25/1986,70181010,COD Vendor Invoice,0,0,10.3,0.18
Marketing Fee,-22.8,03-DEC-2025,68268754423,S0D3E8/25/1986,70181010,NCOD Vendor Invoice,0,0,10.3,0.18
Payment Collection Fee,20,03-DEC-2025,68268754423,S0D3E8/25/1986,70181010,COD Vendor Invoice,0,0,10.3,0.18
Courier Fee,60,10-DEC-2025,68405264661,S0D3E8/25/2063,71171100,COD Vendor Invoice,0,0,10.75,0.18
Marketing Fee,-20.25,10-DEC-2025,68405264661,S0D3E8/25/2063,71171100,NCOD Vendor Invoice,0,0,10.75,0.18
Payment Collection Fee,20,10-DEC-2025,68405264661,S0D3E8/25/2063,71171100,COD Vendor Invoice,0,0,10.75,0.18
Courier Fee,60,08-DEC-2025,68361460396,S0D3E8/25/2032,71171100,COD Vendor Invoice,0,0,10.75,0.18
Marketing Fee,-20.25,08-DEC-2025,68361460396,S0D3E8/25/2032,71171100,NCOD Vendor Invoice,0,0,10.75,0.18
Payment Collection Fee,20,08-DEC-2025,68361460396,S0D3E8/25/2032,71171100,COD Vendor Invoice,0,0,10.75,0.18
Courier Fee,60,09-DEC-2025,68411483884,S0D3E8/25/2057,71171100,COD Vendor Invoice,0,0,10.75,0.18
Marketing Fee,-20.25,09-DEC-2025,68411483884,S0D3E8/25/2057,71171100,NCOD Vendor Invoice,0,0,10.75,0.18
Payment Collection Fee,20,09-DEC-2025,68411483884,S0D3E8/25/2057,71171100,COD Vendor Invoice,0,0,10.75,0.18
Courier Fee,60,10-DEC-2025,68397426059,S0D3E8/25/2058,71171100,COD Vendor Invoice,0,0,10.75,0.18
Marketing Fee,-20.25,10-DEC-2025,68397426059,S0D3E8/25/2058,71171100,NCOD Vendor Invoice,0,0,10.75,0.18
Payment Collection Fee,20,10-DEC-2025,68397426059,S0D3E8/25/2058,71171100,COD Vendor Invoice,0,0,10.75,0.18
Courier Fee,-60,30-DEC-2025,68836974649,S0D3E8/25/2317,71131110,COD Vendor Invoice,0,0,-11.21,0.18
Marketing Fee,17.71,30-DEC-2025,68836974649,S0D3E8/25/2317,71131110,NCOD Vendor Invoice,0,0,-11.21,0.18
Payment Collection Fee,-20,30-DEC-2025,68836974649,S0D3E8/25/2317,71131110,COD Vendor Invoice,0,0,-11.21,0.18
Courier Fee,-60,30-DEC-2025,68820742693,S0D3E8/25/2311,71171100,COD Vendor Invoice,0,0,-5.72,0.18
Marketing Fee,48.22,30-DEC-2025,68820742693,S0D3E8/25/2311,71171100,NCOD Vendor Invoice,0,0,-5.72,0.18
Payment Collection Fee,-20,30-DEC-2025,68820742693,S0D3E8/25/2311,71171100,COD Vendor Invoice,0,0,-5.72,0.18
Courier Fee,-60,30-DEC-2025,68833416007,S0D3E8/25/2315,71131110,COD Vendor Invoice,0,0,-11.06,0.18
Marketing Fee,18.56,30-DEC-2025,68833416007,S0D3E8/25/2315,71131110,NCOD Vendor Invoice,0,0,-11.06,0.18
Payment Collection Fee,-20,30-DEC-2025,68833416007,S0D3E8/25/2315,71131110,COD Vendor Invoice,0,0,-11.06,0.18
Courier Fee,-60,31-DEC-2025,68842954229,S0D3E8/25/2320,71171100,COD Vendor Invoice,0,0,-9.38,0.18
Marketing Fee,27.88,31-DEC-2025,68842954229,S0D3E8/25/2320,71171100,NCOD Vendor Invoice,0,0,-9.38,0.18
Payment Collection Fee,-20,31-DEC-2025,68842954229,S0D3E8/25/2320,71171100,COD Vendor Invoice,0,0,-9.38,0.18
Courier Fee,-60,30-DEC-2025,68839635642,S0D3E8/25/2319,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,30-DEC-2025,68839635642,S0D3E8/25/2319,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,30-DEC-2025,68839635642,S0D3E8/25/2319,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,-60,30-DEC-2025,68818559309,S0D3E8/25/2310,71171100,COD Vendor Invoice,0,0,-9.23,0.18
Marketing Fee,28.73,30-DEC-2025,68818559309,S0D3E8/25/2310,71171100,NCOD Vendor Invoice,0,0,-9.23,0.18
Payment Collection Fee,-20,30-DEC-2025,68818559309,S0D3E8/25/2310,71171100,COD Vendor Invoice,0,0,-9.23,0.18
Courier Fee,-60,30-DEC-2025,68809100281,S0D3E8/25/2309,71179010,COD Vendor Invoice,0,0,-9.38,0.18
Marketing Fee,27.88,30-DEC-2025,68809100281,S0D3E8/25/2309,71179010,NCOD Vendor Invoice,0,0,-9.38,0.18
Payment Collection Fee,-20,30-DEC-2025,68809100281,S0D3E8/25/2309,71179010,COD Vendor Invoice,0,0,-9.38,0.18
Courier Fee,-60,30-DEC-2025,68838177973,S0D3E8/25/2318,71131110,COD Vendor Invoice,0,0,-5.26,0.18
Marketing Fee,50.76,30-DEC-2025,68838177973,S0D3E8/25/2318,71131110,NCOD Vendor Invoice,0,0,-5.26,0.18
Payment Collection Fee,-20,30-DEC-2025,68838177973,S0D3E8/25/2318,71131110,COD Vendor Invoice,0,0,-5.26,0.18
Courier Fee,-60,30-DEC-2025,68821995914,S0D3E8/25/2312,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,30-DEC-2025,68821995914,S0D3E8/25/2312,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,30-DEC-2025,68821995914,S0D3E8/25/2312,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,-60,30-DEC-2025,68805955876,S0D3E8/25/2308,71131110,COD Vendor Invoice,0,0,-6.33,0.18
Marketing Fee,44.83,30-DEC-2025,68805955876,S0D3E8/25/2308,71131110,NCOD Vendor Invoice,0,0,-6.33,0.18
Payment Collection Fee,-20,30-DEC-2025,68805955876,S0D3E8/25/2308,71131110,COD Vendor Invoice,0,0,-6.33,0.18
Courier Fee,-60,30-DEC-2025,68805915864,S0D3E8/25/2308,71131110,COD Vendor Invoice,0,0,-6.33,0.18
Marketing Fee,44.83,30-DEC-2025,68805915864,S0D3E8/25/2308,71131110,NCOD Vendor Invoice,0,0,-6.33,0.18
Payment Collection Fee,-20,30-DEC-2025,68805915864,S0D3E8/25/2308,71131110,COD Vendor Invoice,0,0,-6.33,0.18
Courier Fee,-60,30-DEC-2025,68832013595,S0D3E8/25/2314,71171100,COD Vendor Invoice,0,0,-6.33,0.18
Marketing Fee,44.83,30-DEC-2025,68832013595,S0D3E8/25/2314,71171100,NCOD Vendor Invoice,0,0,-6.33,0.18
Payment Collection Fee,-20,30-DEC-2025,68832013595,S0D3E8/25/2314,71171100,COD Vendor Invoice,0,0,-6.33,0.18
Courier Fee,-60,30-DEC-2025,68830066343,S0D3E8/25/2313,71171100,COD Vendor Invoice,0,0,-10.91,0.18
Marketing Fee,19.41,30-DEC-2025,68830066343,S0D3E8/25/2313,71171100,NCOD Vendor Invoice,0,0,-10.91,0.18
Payment Collection Fee,-20,30-DEC-2025,68830066343,S0D3E8/25/2313,71171100,COD Vendor Invoice,0,0,-10.91,0.18
Courier Fee,-60,30-DEC-2025,68821886960,S0D3E8/25/2312,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Marketing Fee,20.25,30-DEC-2025,68821886960,S0D3E8/25/2312,71171100,NCOD Vendor Invoice,0,0,-10.75,0.18
Payment Collection Fee,-20,30-DEC-2025,68821886960,S0D3E8/25/2312,71171100,COD Vendor Invoice,0,0,-10.75,0.18
Courier Fee,-60,30-DEC-2025,68833458504,S0D3E8/25/2316,71131110,COD Vendor Invoice,0,0,-6.94,0.18
Marketing Fee,41.44,30-DEC-2025,68833458504,S0D3E8/25/2316,71131110,NCOD Vendor Invoice,0,0,-6.94,0.18
Payment Collection Fee,-20,30-DEC-2025,68833458504,S0D3E8/25/2316,71131110,COD Vendor Invoice,0,0,-6.94,0.18
Courier Fee,60,10-DEC-2025,68425415323,S0D3E8/25/2078,71171100,COD Vendor Invoice,0,0,10.75,0.18
Marketing Fee,-20.25,10-DEC-2025,68425415323,S0D3E8/25/2078,71171100,NCOD Vendor Invoice,0,0,10.75,0.18
Payment Collection Fee,20,10-DEC-2025,68425415323,S0D3E8/25/2078,71171100,COD Vendor Invoice,0,0,10.75,0.18
Courier Fee,,,,,,COD Vendor Invoice,,,,NaN
Closing Fee,,,,,,NCOD Vendor Invoice,,,,NaN
Marketing Fee,,,,,,COD Vendor Invoice,,,,NaN
Fulfillment Fee,,,,,,NCOD Vendor Invoice,,,,NaN
Payment Collection Fee,,,,,,COD Vendor Invoice,,,,NaN
Compensation Cess,,,,,,COD Vendor Invoice,,,,NaN
